filebro, filesnort, iter, totalnoids, totalbro, totalsnort, avgsecnoids, avgsecbro, avgsecsnort, statisticbro, pvaluebro, statisticsnort, pvaluesnort, avgsecdiffbro, avgsecdiffsnort, avgsrccpubro, avgsrcmembro, avgtgtcpubro, avgtgtmembro, avgsrccpusnort, avgsrcmemsnort, avgtgtcpusnort, avgtgtmemsnort
runs/bro/100KB/src8-tgt1/mysql-par-min-iter00100.result.csv, runs/snort/100KB/src8-tgt1/mysql-par-min-iter00100.result.csv, 100, 800, 800, 800, 33.53, 33.60, 39.47, -0.27, 0.78840, -30.19, 0.00000, 0.07, 5.93, 12.05, 50127.91, 5.34, 51643.73, 0.02, 109906.02, 0.12, 141224.78
runs/bro/100KB/src8-tgt1/mysql-par-min-iter00200.result.csv, runs/snort/100KB/src8-tgt1/mysql-par-min-iter00200.result.csv, 200, 800, 800, 800, 72.61, 74.87, 80.28, -8.40, 0.00000, -37.28, 0.00000, 2.26, 7.67, 12.01, 50256.94, 6.19, 58305.96, 0.02, 113976.64, 0.13, 183357.78
