filebro, filesnort, iter, totalnoids, totalbro, totalsnort, avgsecnoids, avgsecbro, avgsecsnort, statisticbro, pvaluebro, statisticsnort, pvaluesnort, avgsecdiffbro, avgsecdiffsnort, avgsrccpubro, avgsrcmembro, avgtgtcpubro, avgtgtmembro, avgsrccpusnort, avgsrcmemsnort, avgtgtcpusnort, avgtgtmemsnort
runs/bro/100KB/src8-tgt1/ftp-par-max-iter00100.result.csv, runs/snort/100KB/src8-tgt1/ftp-par-max-iter00100.result.csv, 100, 800, 800, 800, 49.44, 46.35, 48.87, 9.93, 0.00000, 3.01, 0.00263, -3.08, -0.57, 12.33, 55945.60, 5.36, 61940.19, 0.07, 538193.82, 0.57, 608295.82
runs/bro/100KB/src8-tgt1/ftp-par-max-iter00200.result.csv, runs/snort/100KB/src8-tgt1/ftp-par-max-iter00200.result.csv, 200, 800, 800, 800, 98.72, 98.86, 98.20, -0.48, 0.62788, 4.47, 0.00001, 0.13, -0.53, 12.38, 56868.80, 5.85, 63407.29, 0.07, 541234.43, 0.62, 673613.16
